atlantis_pred_group,predator_stage,predator_taxa,year,atlantis_prey_group,taxa_prey,prey,predator_size,proportion,latitude,longitude,author,publication_yr,size_units,sample_source,variable,location
SMD,adult,Bluespotted poacher,2005,HE,clupeidea,Clupeidea,172,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Bluespotted poacher,2005,HE,clupeidea,Clupeidea,177,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Bluespotted poacher,2005,HE,clupeidea,Clupeidea,165.45714285714286,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,CO sole,2005,HE,clupeidea,Clupeidea,192.75,0,47.7888794,-122.3991862,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,CO sole,2005,HE,clupeidea,Clupeidea,260,0,47.706333333,-122.39233333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,CO sole,2005,HE,clupeidea,Clupeidea,217.5,0,47.5501506,-122.4029948,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,CO sole,2005,HE,clupeidea,Clupeidea,221.25,0,47.8438477,-122.3516439,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,CO sole,2005,HE,clupeidea,Clupeidea,265,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,191,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,180.55555555555554,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,156.66666666666666,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,173.0909090909091,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,278.44444444444446,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,283.3333333333333,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,181.66666666666666,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,188.33333333333334,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,229.5,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,198.625,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,365,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Dover sole,2005,HE,clupeidea,Clupeidea,156.75,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,208.6,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,235.25,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,277,0,47.706333333,-122.39233333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,230.83333333333334,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,285.3333333333333,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,370,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,173,0,47.7888794,-122.3991862,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,244.33333333333334,0,47.4383423,-122.3603027,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,256.5,0,47.5501506,-122.4029948,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,258,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,240.28571428571428,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,280.3333333333333,0,47.7916667,-122.4113363,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,280.14285714285717,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,English sole,2005,HE,clupeidea,Clupeidea,216.25,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,adult,Greenstriped rockfish,2005,HE,clupeidea,Clupeidea,197.25,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,adult,Greenstriped rockfish,2005,HE,clupeidea,Clupeidea,215,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,adult,Longnose skate,2005,HE,clupeidea,Clupeidea,436,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,adult,Longnose skate,2005,HE,clupeidea,Clupeidea,537.5,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,adult,Longnose skate,2005,HE,clupeidea,Clupeidea,524,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,adult,Longnose skate,2005,HE,clupeidea,Clupeidea,430,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,adult,Longnose skate,2005,HE,clupeidea,Clupeidea,460.5,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,326,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,278,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,282.8888888888889,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,235,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,313.6666666666667,0.3333333333333333,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
SSK,juvenile,Longnose skate,2005,HE,clupeidea,Clupeidea,307,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Pacific hake,2005,HE,clupeidea,Clupeidea,255.75,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Pacific hake,2005,HE,clupeidea,Clupeidea,235,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Pacific hake,2005,HE,clupeidea,Clupeidea,261.5,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
HE,adult,Pacific herring,2005,HE,clupeidea,Clupeidea,203.92307692307693,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
HE,adult,Pacific herring,2005,HE,clupeidea,Clupeidea,193,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
HE,adult,Pacific herring,2005,HE,clupeidea,Clupeidea,214.83333333333334,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
HE,adult,Pacific herring,2005,HE,clupeidea,Clupeidea,152.75,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,250.28571428571428,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,159.5,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,186.33333333333334,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,211,0,47.4383423,-122.3603027,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,214.4,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,211.125,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,193.75,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,220.4,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,217.4,0,47.7888794,-122.3991862,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,213.83333333333334,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Pacific sanddab,2005,HE,clupeidea,Clupeidea,210.33333333333334,0,47.706333333,-122.39233333,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,juvenile,Pacific tomcod,2005,HE,clupeidea,Clupeidea,79.42105263157895,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,juvenile,Pacific tomcod,2005,HE,clupeidea,Clupeidea,89,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,juvenile,Pacific tomcod,2005,HE,clupeidea,Clupeidea,170,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
MYCTOPHID,adult,Plainfin midshipman,2005,HE,clupeidea,Clupeidea,173.5,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
MYCTOPHID,adult,Plainfin midshipman,2005,HE,clupeidea,Clupeidea,183.16666666666666,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
MYCTOPHID,adult,Plainfin midshipman,2005,HE,clupeidea,Clupeidea,183,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,adult,Quillback rockfish,2005,HE,clupeidea,Clupeidea,240.5,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,adult,Quillback rockfish,2005,HE,clupeidea,Clupeidea,308,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,juvenile,Quillback rockfish,2005,HE,clupeidea,Clupeidea,157.16666666666666,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
ROC,juvenile,Quillback rockfish,2005,HE,clupeidea,Clupeidea,160,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,535,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,452.5,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,493.3333333333333,0,47.5501506,-122.4029948,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,371,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,458,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,405,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,294,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
RAT,adult,Ratfish,2005,HE,clupeidea,Clupeidea,382,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rex sole,2005,HE,clupeidea,Clupeidea,258.7692307692308,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rex sole,2005,HE,clupeidea,Clupeidea,310,0,47.53845833,-122.4049694,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rex sole,2005,HE,clupeidea,Clupeidea,213.66666666666666,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rex sole,2005,HE,clupeidea,Clupeidea,265,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,209.2,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,204.85714285714286,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,206,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,214.07692307692307,0,47.4383423,-122.3603027,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,186.83333333333334,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,241.125,0,47.706333333,-122.39233333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,227.42857142857142,0,47.5501506,-122.4029948,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,236.33333333333334,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,229.5,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Rock sole,2005,HE,clupeidea,Clupeidea,205,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Rock sole,2005,HE,clupeidea,Clupeidea,137,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Rock sole,2005,HE,clupeidea,Clupeidea,127.66666666666667,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Rock sole,2005,HE,clupeidea,Clupeidea,110,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Rock sole,2005,HE,clupeidea,Clupeidea,122,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Rock sole,2005,HE,clupeidea,Clupeidea,132,0,47.5501506,-122.4029948,Reum,2013,mm,stomachs,rel_occurrence,NA
POP,adult,Shiner perch,2005,HE,clupeidea,Clupeidea,87.25,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,182.25,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,176.66666666666666,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,181,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,139.5,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,170.33333333333334,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,173,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,190.33333333333334,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,194.57142857142858,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Slender sole,2005,HE,clupeidea,Clupeidea,205,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,juvenile,Slender sole,2005,HE,clupeidea,Clupeidea,95.25,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Slim sculpin,2005,HE,clupeidea,Clupeidea,128.5,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Slim sculpin,2005,HE,clupeidea,Clupeidea,115,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Speckled sanddab,2005,HE,clupeidea,Clupeidea,105.875,0,47.7888794,-122.3991862,Reum,2013,mm,stomachs,rel_occurrence,NA
FDF,adult,Speckled sanddab,2005,HE,clupeidea,Clupeidea,52.5,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,716.6666666666666,0.3333333333333333,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,634.6,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,839,0,47.7888794,-122.3991862,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,749,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,689,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,691.75,0.25,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,721,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,714.5,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,748,0.471231300345224,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,724,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,566,0,47.4383423,-122.3603027,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,740,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
DOG,adult,Spiny dogfish,2005,HE,clupeidea,Clupeidea,774,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,173.33333333333334,0,47.53884167,-122.4012,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,174,0,47.78638611,-122.4017861,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,196,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,181,0,47.4383423,-122.3603027,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,179,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,170.5,0,47.4376953,-122.3615967,Reum,2013,mm,stomachs,rel_occurrence,NA
SMD,adult,Sturgeon poacher,2005,HE,clupeidea,Clupeidea,168,0,47.7063314,-122.3976644,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,255,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,209,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,237,0,47.4334188,-122.3640137,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,205,0,47.5473307,-122.4064941,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,237.5,0,47.7220337,-122.3921794,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,225,0,47.4374878,-122.3652344,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,adult,Walleye Pollock,2005,HE,clupeidea,Clupeidea,223.75,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,juvenile,Walleye pollock,2005,HE,clupeidea,Clupeidea,181.25,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,juvenile,Walleye pollock,2005,HE,clupeidea,Clupeidea,185.66666666666666,0,47.8515177,-122.344694,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,juvenile,Walleye pollock,2005,HE,clupeidea,Clupeidea,163,0,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
FMM,juvenile,Walleye pollock,2005,HE,clupeidea,Clupeidea,80.72727272727273,0,47.84294722,-122.3590889,Reum,2013,mm,stomachs,rel_occurrence,NA
DVR,adult,Yelloweye rockfish,2005,HE,clupeidea,Clupeidea,350.6666666666667,0.6666666666666666,47.7911667,-122.4048333,Reum,2013,mm,stomachs,rel_occurrence,NA
DVR,adult,Yelloweye rockfish,2005,HE,clupeidea,Clupeidea,340,0,47.7088745,-122.4043457,Reum,2013,mm,stomachs,rel_occurrence,NA
DVR,adult,Yelloweye rockfish,2005,HE,clupeidea,Clupeidea,328,0,47.8456,-122.36333333,Reum,2013,mm,stomachs,rel_occurrence,NA
DVR,adult,Yelloweye rockfish,2005,HE,clupeidea,Clupeidea,310,0,47.7916667,-122.4113363,Reum,2013,mm,stomachs,rel_occurrence,NA
CI,juvenile,chinook,2001,HE,herring,herring,1505,0.019417475728155338,47.33743333,-122.4141833,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1505,0,47.33743333,-122.4141833,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1525.6,0.0048543689320388345,47.34781667,-122.5368,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1525.6,0,47.34781667,-122.5368,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1476.888888888889,0.024271844660194174,47.44851667,-122.39185,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1476.888888888889,0,47.44851667,-122.39185,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1452.8,0.0048543689320388345,47.51116667,-122.4074333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1452.8,0,47.51116667,-122.4074333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,NA,0,47.56823333,-122.4283833,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,NA,0,47.56823333,-122.4283833,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1250.5,0.009708737864077669,47.6242,-122.4312333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1250.5,0,47.6242,-122.4312333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1557.5,0.009708737864077669,47.68175,-122.4496,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1557.5,0.0048543689320388345,47.68175,-122.4496,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1216.5,0,47.70391667,-122.4825167,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1216.5,0,47.70391667,-122.4825167,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1571.5,0.009708737864077669,47.74375,-122.4184333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1571.5,0,47.74375,-122.4184333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1587.3333333333333,0.0048543689320388345,47.86386667,-122.4599167,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1587.3333333333333,0,47.86386667,-122.4599167,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1205.5,0,47.8955,-122.4991667,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1205.5,0,47.8955,-122.4991667,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,1604,0.014563106796116505,47.93918333,-122.5016333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring.remains,herring.remains,1604,0,47.93918333,-122.5016333,Ricker,2001,mm,stomachs,per_volume,NA
CI,juvenile,chinook,2001,HE,herring,herring,NA,0.0048543689320388345,47.97725,-122.57625,Ricker,2001,mm,stomachs,per_volume,NA
